image_path,class_id,class_name,trajectory_id,fish_id
fish_image\fish_01\fish_003433615293_18685.png,0,fish_01,003433615293,18685
fish_image\fish_01\fish_003433615293_25180.png,0,fish_01,003433615293,25180
fish_image\fish_01\fish_003433655293_16563.png,0,fish_01,003433655293,16563
fish_image\fish_01\fish_003433655293_16564.png,0,fish_01,003433655293,16564
fish_image\fish_01\fish_003433655293_16565.png,0,fish_01,003433655293,16565
fish_image\fish_01\fish_003433655293_23193.png,0,fish_01,003433655293,23193
fish_image\fish_01\fish_003433665293_16532.png,0,fish_01,003433665293,16532
fish_image\fish_01\fish_003433675293_16507.png,0,fish_01,003433675293,16507
fish_image\fish_01\fish_003433675293_16508.png,0,fish_01,003433675293,16508
fish_image\fish_01\fish_003433675293_16509.png,0,fish_01,003433675293,16509
fish_image\fish_01\fish_003433675293_16573.png,0,fish_01,003433675293,16573
fish_image\fish_01\fish_003433675293_17624.png,0,fish_01,003433675293,17624
fish_image\fish_01\fish_003433675293_18687.png,0,fish_01,003433675293,18687
fish_image\fish_01\fish_003433695293_18977.png,0,fish_01,003433695293,18977
fish_image\fish_01\fish_003433695293_18984.png,0,fish_01,003433695293,18984
fish_image\fish_01\fish_003433705293_16502.png,0,fish_01,003433705293,16502
fish_image\fish_01\fish_003433705293_25887.png,0,fish_01,003433705293,25887
fish_image\fish_01\fish_003433725293_14041.png,0,fish_01,003433725293,14041
fish_image\fish_01\fish_003433725293_16695.png,0,fish_01,003433725293,16695
fish_image\fish_01\fish_003433725293_18645.png,0,fish_01,003433725293,18645
fish_image\fish_01\fish_003433735293_16679.png,0,fish_01,003433735293,16679
fish_image\fish_01\fish_003433735293_18136.png,0,fish_01,003433735293,18136
fish_image\fish_01\fish_003433735293_18391.png,0,fish_01,003433735293,18391
fish_image\fish_01\fish_003433745293_18208.png,0,fish_01,003433745293,18208
fish_image\fish_01\fish_003433745293_25175.png,0,fish_01,003433745293,25175
fish_image\fish_01\fish_003433755293_20828.png,0,fish_01,003433755293,20828
fish_image\fish_01\fish_003433755293_27093.png,0,fish_01,003433755293,27093
fish_image\fish_01\fish_003433775293_16703.png,0,fish_01,003433775293,16703
fish_image\fish_01\fish_003433795293_20479.png,0,fish_01,003433795293,20479
fish_image\fish_01\fish_003433855293_20075.png,0,fish_01,003433855293,20075
fish_image\fish_01\fish_003433875293_21950.png,0,fish_01,003433875293,21950
fish_image\fish_01\fish_003433885293_16435.png,0,fish_01,003433885293,16435
fish_image\fish_01\fish_003433885293_24465.png,0,fish_01,003433885293,24465
fish_image\fish_01\fish_003433915293_16404.png,0,fish_01,003433915293,16404
fish_image\fish_01\fish_003433935293_16434.png,0,fish_01,003433935293,16434
fish_image\fish_01\fish_003433935293_16440.png,0,fish_01,003433935293,16440
fish_image\fish_01\fish_003433965293_16425.png,0,fish_01,003433965293,16425
fish_image\fish_01\fish_003433965293_18641.png,0,fish_01,003433965293,18641
fish_image\fish_01\fish_003433965293_21690.png,0,fish_01,003433965293,21690
fish_image\fish_01\fish_003434025293_16471.png,0,fish_01,003434025293,16471
fish_image\fish_01\fish_003434025293_16746.png,0,fish_01,003434025293,16746
fish_image\fish_01\fish_003434025293_18533.png,0,fish_01,003434025293,18533
fish_image\fish_01\fish_003434025293_24432.png,0,fish_01,003434025293,24432
fish_image\fish_01\fish_003434035293_16392.png,0,fish_01,003434035293,16392
fish_image\fish_01\fish_003434035293_20431.png,0,fish_01,003434035293,20431
fish_image\fish_01\fish_003434035293_25200.png,0,fish_01,003434035293,25200
fish_image\fish_01\fish_003434055293_21691.png,0,fish_01,003434055293,21691
fish_image\fish_01\fish_003434075293_17545.png,0,fish_01,003434075293,17545
fish_image\fish_01\fish_003434115293_16717.png,0,fish_01,003434115293,16717
fish_image\fish_01\fish_003434115293_17327.png,0,fish_01,003434115293,17327
fish_image\fish_01\fish_003434275293_18187.png,0,fish_01,003434275293,18187
fish_image\fish_01\fish_003434295293_18732.png,0,fish_01,003434295293,18732
fish_image\fish_01\fish_003434305293_15899.png,0,fish_01,003434305293,15899
fish_image\fish_01\fish_003434315293_16566.png,0,fish_01,003434315293,16566
fish_image\fish_01\fish_003434315293_17581.png,0,fish_01,003434315293,17581
fish_image\fish_01\fish_003434335293_17601.png,0,fish_01,003434335293,17601
fish_image\fish_01\fish_003434335293_18659.png,0,fish_01,003434335293,18659
fish_image\fish_01\fish_003434335293_20473.png,0,fish_01,003434335293,20473
fish_image\fish_01\fish_003434405293_27156.png,0,fish_01,003434405293,27156
fish_image\fish_01\fish_003434415293_16346.png,0,fish_01,003434415293,16346
fish_image\fish_01\fish_003434495293_17426.png,0,fish_01,003434495293,17426
fish_image\fish_01\fish_003434505293_16681.png,0,fish_01,003434505293,16681
fish_image\fish_01\fish_003434505293_20371.png,0,fish_01,003434505293,20371
fish_image\fish_01\fish_003434545293_18155.png,0,fish_01,003434545293,18155
fish_image\fish_01\fish_003434545293_18184.png,0,fish_01,003434545293,18184
fish_image\fish_01\fish_003434545293_18209.png,0,fish_01,003434545293,18209
fish_image\fish_01\fish_003434545293_18532.png,0,fish_01,003434545293,18532
fish_image\fish_01\fish_003434545293_18672.png,0,fish_01,003434545293,18672
fish_image\fish_01\fish_003434545293_24944.png,0,fish_01,003434545293,24944
fish_image\fish_01\fish_003434545293_25541.png,0,fish_01,003434545293,25541
fish_image\fish_01\fish_003434545293_27043.png,0,fish_01,003434545293,27043
fish_image\fish_01\fish_003434565293_16455.png,0,fish_01,003434565293,16455
fish_image\fish_01\fish_003434565293_16625.png,0,fish_01,003434565293,16625
fish_image\fish_01\fish_003434565293_17475.png,0,fish_01,003434565293,17475
fish_image\fish_01\fish_003434565293_17602.png,0,fish_01,003434565293,17602
fish_image\fish_01\fish_003434565293_18188.png,0,fish_01,003434565293,18188
fish_image\fish_01\fish_003434565293_18609.png,0,fish_01,003434565293,18609
fish_image\fish_01\fish_003434565293_18647.png,0,fish_01,003434565293,18647
fish_image\fish_01\fish_003434575293_24941.png,0,fish_01,003434575293,24941
fish_image\fish_01\fish_003434605293_17547.png,0,fish_01,003434605293,17547
fish_image\fish_01\fish_003434615293_18660.png,0,fish_01,003434615293,18660
fish_image\fish_01\fish_003434645293_16292.png,0,fish_01,003434645293,16292
fish_image\fish_01\fish_003434645293_24938.png,0,fish_01,003434645293,24938
fish_image\fish_01\fish_003435285294_20151.png,0,fish_01,003435285294,20151
fish_image\fish_01\fish_003435805294_16533.png,0,fish_01,003435805294,16533
fish_image\fish_01\fish_003436795295_24743.png,0,fish_01,003436795295,24743
fish_image\fish_01\fish_003436985295_23304.png,0,fish_01,003436985295,23304
fish_image\fish_01\fish_003437405295_21879.png,0,fish_01,003437405295,21879
fish_image\fish_01\fish_003440415298_25363.png,0,fish_01,003440415298,25363
fish_image\fish_01\fish_003442255300_26286.png,0,fish_01,003442255300,26286
fish_image\fish_01\fish_003442385300_16406.png,0,fish_01,003442385300,16406
fish_image\fish_01\fish_003442475300_15587.png,0,fish_01,003442475300,15587
fish_image\fish_01\fish_003442475300_15588.png,0,fish_01,003442475300,15588
fish_image\fish_01\fish_003442475300_17572.png,0,fish_01,003442475300,17572
fish_image\fish_01\fish_003442555300_18433.png,0,fish_01,003442555300,18433
fish_image\fish_01\fish_003442555300_24790.png,0,fish_01,003442555300,24790
fish_image\fish_01\fish_003442615300_24694.png,0,fish_01,003442615300,24694
fish_image\fish_01\fish_003442635300_26241.png,0,fish_01,003442635300,26241
fish_image\fish_01\fish_003444415304_15527.png,0,fish_01,003444415304,15527
fish_image\fish_01\fish_003444425304_20413.png,0,fish_01,003444425304,20413
fish_image\fish_01\fish_003445685304_21009.png,0,fish_01,003445685304,21009
fish_image\fish_01\fish_003445685304_22067.png,0,fish_01,003445685304,22067
fish_image\fish_01\fish_003446215305_21889.png,0,fish_01,003446215305,21889
fish_image\fish_01\fish_003446215305_22126.png,0,fish_01,003446215305,22126
fish_image\fish_01\fish_003446215305_23459.png,0,fish_01,003446215305,23459
fish_image\fish_01\fish_003446265305_15102.png,0,fish_01,003446265305,15102
fish_image\fish_01\fish_003446265305_15103.png,0,fish_01,003446265305,15103
fish_image\fish_01\fish_003446265305_27274.png,0,fish_01,003446265305,27274
fish_image\fish_01\fish_003446295306_14255.png,0,fish_01,003446295306,14255
fish_image\fish_01\fish_003446295306_18141.png,0,fish_01,003446295306,18141
fish_image\fish_01\fish_003446355306_25561.png,0,fish_01,003446355306,25561
fish_image\fish_01\fish_003446365306_25569.png,0,fish_01,003446365306,25569
fish_image\fish_01\fish_003446365306_25574.png,0,fish_01,003446365306,25574
fish_image\fish_01\fish_003446365306_25577.png,0,fish_01,003446365306,25577
fish_image\fish_01\fish_003446365306_25585.png,0,fish_01,003446365306,25585
fish_image\fish_01\fish_003446405306_18060.png,0,fish_01,003446405306,18060
fish_image\fish_01\fish_003446455306_16374.png,0,fish_01,003446455306,16374
fish_image\fish_01\fish_003446555306_15025.png,0,fish_01,003446555306,15025
fish_image\fish_01\fish_003446555306_20068.png,0,fish_01,003446555306,20068
fish_image\fish_01\fish_003446555306_26711.png,0,fish_01,003446555306,26711
fish_image\fish_01\fish_003446565306_16315.png,0,fish_01,003446565306,16315
fish_image\fish_01\fish_003446565306_26506.png,0,fish_01,003446565306,26506
fish_image\fish_01\fish_003446585305_09968.png,0,fish_01,003446585305,09968
fish_image\fish_01\fish_003446585305_15492.png,0,fish_01,003446585305,15492
fish_image\fish_01\fish_003446705306_25349.png,0,fish_01,003446705306,25349
fish_image\fish_01\fish_003446715305_14816.png,0,fish_01,003446715305,14816
fish_image\fish_01\fish_003446715305_20386.png,0,fish_01,003446715305,20386
fish_image\fish_01\fish_003446715305_26969.png,0,fish_01,003446715305,26969
fish_image\fish_01\fish_003446715305_26977.png,0,fish_01,003446715305,26977
fish_image\fish_01\fish_003446715305_26980.png,0,fish_01,003446715305,26980
fish_image\fish_01\fish_003446735305_14773.png,0,fish_01,003446735305,14773
fish_image\fish_01\fish_003446735305_14774.png,0,fish_01,003446735305,14774
fish_image\fish_01\fish_003446735305_22366.png,0,fish_01,003446735305,22366
fish_image\fish_01\fish_003446885306_16411.png,0,fish_01,003446885306,16411
fish_image\fish_01\fish_003446885306_24762.png,0,fish_01,003446885306,24762
fish_image\fish_01\fish_003446945306_19072.png,0,fish_01,003446945306,19072
fish_image\fish_01\fish_003446985306_15585.png,0,fish_01,003446985306,15585
fish_image\fish_01\fish_003446985306_25538.png,0,fish_01,003446985306,25538
fish_image\fish_01\fish_003446985306_26084.png,0,fish_01,003446985306,26084
fish_image\fish_01\fish_003447045306_20107.png,0,fish_01,003447045306,20107
fish_image\fish_01\fish_003447045306_25543.png,0,fish_01,003447045306,25543
fish_image\fish_01\fish_003447085306_16400.png,0,fish_01,003447085306,16400
fish_image\fish_01\fish_003447115306_25531.png,0,fish_01,003447115306,25531
fish_image\fish_01\fish_003447125305_20287.png,0,fish_01,003447125305,20287
fish_image\fish_01\fish_003447175305_14803.png,0,fish_01,003447175305,14803
fish_image\fish_01\fish_003447175305_14907.png,0,fish_01,003447175305,14907
fish_image\fish_01\fish_003447175305_17840.png,0,fish_01,003447175305,17840
fish_image\fish_01\fish_003447235306_15081.png,0,fish_01,003447235306,15081
fish_image\fish_01\fish_003447235306_18325.png,0,fish_01,003447235306,18325
fish_image\fish_01\fish_003447275306_24897.png,0,fish_01,003447275306,24897
fish_image\fish_01\fish_003447285306_11287.png,0,fish_01,003447285306,11287
fish_image\fish_01\fish_003447375306_15026.png,0,fish_01,003447375306,15026
fish_image\fish_01\fish_003447375306_16403.png,0,fish_01,003447375306,16403
fish_image\fish_01\fish_003447375306_20680.png,0,fish_01,003447375306,20680
fish_image\fish_01\fish_003447375306_25557.png,0,fish_01,003447375306,25557
fish_image\fish_01\fish_003447475306_24672.png,0,fish_01,003447475306,24672
fish_image\fish_01\fish_003447475306_25215.png,0,fish_01,003447475306,25215
fish_image\fish_01\fish_003447495306_18377.png,0,fish_01,003447495306,18377
fish_image\fish_01\fish_003447495306_25317.png,0,fish_01,003447495306,25317
fish_image\fish_01\fish_003447515306_24769.png,0,fish_01,003447515306,24769
fish_image\fish_01\fish_003447565306_16572.png,0,fish_01,003447565306,16572
fish_image\fish_01\fish_003447565306_23230.png,0,fish_01,003447565306,23230
fish_image\fish_01\fish_003447565306_25409.png,0,fish_01,003447565306,25409
fish_image\fish_01\fish_003447565306_25414.png,0,fish_01,003447565306,25414
fish_image\fish_01\fish_003447605305_14354.png,0,fish_01,003447605305,14354
fish_image\fish_01\fish_003447615306_17571.png,0,fish_01,003447615306,17571
fish_image\fish_01\fish_003447645306_18875.png,0,fish_01,003447645306,18875
fish_image\fish_01\fish_003447645306_20066.png,0,fish_01,003447645306,20066
fish_image\fish_01\fish_003447705306_15596.png,0,fish_01,003447705306,15596
fish_image\fish_01\fish_003447715306_26071.png,0,fish_01,003447715306,26071
fish_image\fish_01\fish_003447725306_24709.png,0,fish_01,003447725306,24709
fish_image\fish_01\fish_003447725306_25226.png,0,fish_01,003447725306,25226
fish_image\fish_01\fish_003447725306_25436.png,0,fish_01,003447725306,25436
fish_image\fish_01\fish_003447725306_25506.png,0,fish_01,003447725306,25506
fish_image\fish_01\fish_003447755306_25551.png,0,fish_01,003447755306,25551
fish_image\fish_01\fish_003447765306_26290.png,0,fish_01,003447765306,26290
fish_image\fish_01\fish_003447775306_16396.png,0,fish_01,003447775306,16396
fish_image\fish_01\fish_003447775306_26231.png,0,fish_01,003447775306,26231
fish_image\fish_01\fish_003447785306_14314.png,0,fish_01,003447785306,14314
fish_image\fish_01\fish_003447825306_17577.png,0,fish_01,003447825306,17577
fish_image\fish_01\fish_003447835306_25575.png,0,fish_01,003447835306,25575
fish_image\fish_01\fish_003447845306_16373.png,0,fish_01,003447845306,16373
fish_image\fish_01\fish_003447965305_23550.png,0,fish_01,003447965305,23550
fish_image\fish_01\fish_003448045305_12455.png,0,fish_01,003448045305,12455
fish_image\fish_01\fish_003448045305_14881.png,0,fish_01,003448045305,14881
fish_image\fish_01\fish_003448045305_14887.png,0,fish_01,003448045305,14887
fish_image\fish_01\fish_003448045305_22991.png,0,fish_01,003448045305,22991
fish_image\fish_01\fish_003452915308_25576.png,0,fish_01,003452915308,25576
fish_image\fish_01\fish_003452915308_25578.png,0,fish_01,003452915308,25578
fish_image\fish_01\fish_003452925308_25579.png,0,fish_01,003452925308,25579
fish_image\fish_01\fish_003452925308_25583.png,0,fish_01,003452925308,25583
fish_image\fish_01\fish_003452925308_25592.png,0,fish_01,003452925308,25592
fish_image\fish_01\fish_003452935308_16479.png,0,fish_01,003452935308,16479
fish_image\fish_01\fish_003452935308_16715.png,0,fish_01,003452935308,16715
fish_image\fish_01\fish_003453015308_14115.png,0,fish_01,003453015308,14115
fish_image\fish_01\fish_003453125308_25188.png,0,fish_01,003453125308,25188
fish_image\fish_01\fish_003453125308_25591.png,0,fish_01,003453125308,25591
fish_image\fish_01\fish_003453125308_25593.png,0,fish_01,003453125308,25593
fish_image\fish_01\fish_003453125308_25594.png,0,fish_01,003453125308,25594
fish_image\fish_01\fish_003453175308_25567.png,0,fish_01,003453175308,25567
fish_image\fish_01\fish_003453355308_16409.png,0,fish_01,003453355308,16409
fish_image\fish_01\fish_003453375308_23243.png,0,fish_01,003453375308,23243
fish_image\fish_01\fish_003453405308_18081.png,0,fish_01,003453405308,18081
fish_image\fish_01\fish_003453455308_16453.png,0,fish_01,003453455308,16453
fish_image\fish_01\fish_003453695309_18694.png,0,fish_01,003453695309,18694
fish_image\fish_01\fish_003453695309_21677.png,0,fish_01,003453695309,21677
fish_image\fish_01\fish_003453725309_14030.png,0,fish_01,003453725309,14030
fish_image\fish_01\fish_003453725309_14031.png,0,fish_01,003453725309,14031
fish_image\fish_01\fish_003453725309_14033.png,0,fish_01,003453725309,14033
fish_image\fish_01\fish_003453725309_18665.png,0,fish_01,003453725309,18665
fish_image\fish_01\fish_003453735309_27089.png,0,fish_01,003453735309,27089
fish_image\fish_01\fish_003453755309_14021.png,0,fish_01,003453755309,14021
fish_image\fish_01\fish_003453755309_16299.png,0,fish_01,003453755309,16299
fish_image\fish_01\fish_003453755309_18554.png,0,fish_01,003453755309,18554
fish_image\fish_01\fish_003453755309_21531.png,0,fish_01,003453755309,21531
fish_image\fish_01\fish_003453755309_24550.png,0,fish_01,003453755309,24550
fish_image\fish_01\fish_003453775309_18197.png,0,fish_01,003453775309,18197
fish_image\fish_01\fish_003453775309_18198.png,0,fish_01,003453775309,18198
fish_image\fish_01\fish_003453775309_18217.png,0,fish_01,003453775309,18217
fish_image\fish_01\fish_003453775309_18479.png,0,fish_01,003453775309,18479
fish_image\fish_01\fish_003453775309_24428.png,0,fish_01,003453775309,24428
fish_image\fish_01\fish_003453775309_24845.png,0,fish_01,003453775309,24845
fish_image\fish_01\fish_003453805309_22043.png,0,fish_01,003453805309,22043
fish_image\fish_01\fish_003453805309_24628.png,0,fish_01,003453805309,24628
fish_image\fish_01\fish_003453825309_14001.png,0,fish_01,003453825309,14001
fish_image\fish_01\fish_003453825309_14005.png,0,fish_01,003453825309,14005
fish_image\fish_01\fish_003453825309_16578.png,0,fish_01,003453825309,16578
fish_image\fish_01\fish_003453825309_17432.png,0,fish_01,003453825309,17432
fish_image\fish_01\fish_003453855309_25041.png,0,fish_01,003453855309,25041
fish_image\fish_01\fish_003453895309_13982.png,0,fish_01,003453895309,13982
fish_image\fish_01\fish_003453895309_14022.png,0,fish_01,003453895309,14022
fish_image\fish_01\fish_003453975309_13933.png,0,fish_01,003453975309,13933
fish_image\fish_01\fish_003454015309_16637.png,0,fish_01,003454015309,16637
fish_image\fish_01\fish_003454015309_20564.png,0,fish_01,003454015309,20564
fish_image\fish_01\fish_003455695311_26281.png,0,fish_01,003455695311,26281
fish_image\fish_01\fish_003455705311_23170.png,0,fish_01,003455705311,23170
fish_image\fish_01\fish_003455745311_16571.png,0,fish_01,003455745311,16571
fish_image\fish_01\fish_003455745311_17542.png,0,fish_01,003455745311,17542
fish_image\fish_01\fish_003455745311_18432.png,0,fish_01,003455745311,18432
fish_image\fish_01\fish_003455855311_13890.png,0,fish_01,003455855311,13890
fish_image\fish_01\fish_003455855311_13891.png,0,fish_01,003455855311,13891
fish_image\fish_01\fish_003455915311_20655.png,0,fish_01,003455915311,20655
fish_image\fish_01\fish_003455965311_20355.png,0,fish_01,003455965311,20355
fish_image\fish_01\fish_003455985311_25341.png,0,fish_01,003455985311,25341
fish_image\fish_01\fish_003456125311_26236.png,0,fish_01,003456125311,26236
fish_image\fish_01\fish_003456125311_26237.png,0,fish_01,003456125311,26237
fish_image\fish_01\fish_003456125311_26240.png,0,fish_01,003456125311,26240
fish_image\fish_01\fish_003456205311_14449.png,0,fish_01,003456205311,14449
fish_image\fish_01\fish_003456205311_16499.png,0,fish_01,003456205311,16499
fish_image\fish_01\fish_003456205311_18142.png,0,fish_01,003456205311,18142
fish_image\fish_01\fish_003456205311_23285.png,0,fish_01,003456205311,23285
fish_image\fish_01\fish_003456225311_26233.png,0,fish_01,003456225311,26233
fish_image\fish_01\fish_003456225311_26238.png,0,fish_01,003456225311,26238
fish_image\fish_01\fish_003456225311_26239.png,0,fish_01,003456225311,26239
fish_image\fish_01\fish_003458685315_13761.png,0,fish_01,003458685315,13761
fish_image\fish_01\fish_003458685315_13762.png,0,fish_01,003458685315,13762
fish_image\fish_01\fish_003458685315_13763.png,0,fish_01,003458685315,13763
fish_image\fish_01\fish_003458685315_26567.png,0,fish_01,003458685315,26567
fish_image\fish_01\fish_003459075316_26253.png,0,fish_01,003459075316,26253
fish_image\fish_01\fish_003459125316_13725.png,0,fish_01,003459125316,13725
fish_image\fish_01\fish_003459125316_13726.png,0,fish_01,003459125316,13726
fish_image\fish_01\fish_003459285316_13714.png,0,fish_01,003459285316,13714
fish_image\fish_01\fish_003459615316_16002.png,0,fish_01,003459615316,16002
fish_image\fish_01\fish_003460000101_03268.png,0,fish_01,003460000101,03268
fish_image\fish_01\fish_003460000101_03269.png,0,fish_01,003460000101,03269
fish_image\fish_01\fish_003460000101_03270.png,0,fish_01,003460000101,03270
fish_image\fish_01\fish_003460000101_03271.png,0,fish_01,003460000101,03271
fish_image\fish_01\fish_003460000101_03272.png,0,fish_01,003460000101,03272
fish_image\fish_01\fish_003460000101_03273.png,0,fish_01,003460000101,03273
fish_image\fish_01\fish_003460000101_03274.png,0,fish_01,003460000101,03274
fish_image\fish_01\fish_003460000101_03275.png,0,fish_01,003460000101,03275
fish_image\fish_01\fish_003460375318_15556.png,0,fish_01,003460375318,15556
fish_image\fish_01\fish_003467345330_13748.png,0,fish_01,003467345330,13748
fish_image\fish_01\fish_003467415331_13666.png,0,fish_01,003467415331,13666
fish_image\fish_01\fish_003467415331_23237.png,0,fish_01,003467415331,23237
fish_image\fish_01\fish_003467595330_13743.png,0,fish_01,003467595330,13743
fish_image\fish_01\fish_003467595330_21798.png,0,fish_01,003467595330,21798
fish_image\fish_01\fish_003467595330_21804.png,0,fish_01,003467595330,21804
fish_image\fish_01\fish_003467755331_12976.png,0,fish_01,003467755331,12976
fish_image\fish_01\fish_003467755331_25344.png,0,fish_01,003467755331,25344
fish_image\fish_01\fish_003467765331_22330.png,0,fish_01,003467765331,22330
fish_image\fish_01\fish_003467765331_23358.png,0,fish_01,003467765331,23358
fish_image\fish_01\fish_003468625332_17269.png,0,fish_01,003468625332,17269
fish_image\fish_01\fish_003469135334_12967.png,0,fish_01,003469135334,12967
fish_image\fish_01\fish_003469155334_14586.png,0,fish_01,003469155334,14586
fish_image\fish_01\fish_003469375335_17536.png,0,fish_01,003469375335,17536
fish_image\fish_01\fish_003470135337_22584.png,0,fish_01,003470135337,22584
fish_image\fish_01\fish_003470395337_22864.png,0,fish_01,003470395337,22864
fish_image\fish_01\fish_003470565337_22165.png,0,fish_01,003470565337,22165
fish_image\fish_01\fish_003470645337_12907.png,0,fish_01,003470645337,12907
fish_image\fish_01\fish_003470645337_22850.png,0,fish_01,003470645337,22850
fish_image\fish_01\fish_003470655337_12046.png,0,fish_01,003470655337,12046
fish_image\fish_01\fish_003470655337_22945.png,0,fish_01,003470655337,22945
fish_image\fish_01\fish_003470655337_24263.png,0,fish_01,003470655337,24263
fish_image\fish_01\fish_003470705337_14902.png,0,fish_01,003470705337,14902
fish_image\fish_01\fish_003473565342_12458.png,0,fish_01,003473565342,12458
fish_image\fish_01\fish_003473595342_12452.png,0,fish_01,003473595342,12452
fish_image\fish_01\fish_003473595342_12453.png,0,fish_01,003473595342,12453
fish_image\fish_01\fish_003473595342_12454.png,0,fish_01,003473595342,12454
fish_image\fish_01\fish_003473595342_13060.png,0,fish_01,003473595342,13060
fish_image\fish_01\fish_003473595342_14378.png,0,fish_01,003473595342,14378
fish_image\fish_01\fish_003473595342_14632.png,0,fish_01,003473595342,14632
fish_image\fish_01\fish_003473595342_14886.png,0,fish_01,003473595342,14886
fish_image\fish_01\fish_003473595342_15395.png,0,fish_01,003473595342,15395
fish_image\fish_01\fish_003473595342_15706.png,0,fish_01,003473595342,15706
fish_image\fish_01\fish_003473595342_22111.png,0,fish_01,003473595342,22111
fish_image\fish_01\fish_003473595342_22144.png,0,fish_01,003473595342,22144
fish_image\fish_01\fish_003473605342_19780.png,0,fish_01,003473605342,19780
fish_image\fish_01\fish_003473605342_26398.png,0,fish_01,003473605342,26398
fish_image\fish_01\fish_003473735342_12393.png,0,fish_01,003473735342,12393
fish_image\fish_01\fish_003473735342_14882.png,0,fish_01,003473735342,14882
fish_image\fish_01\fish_003473765342_15242.png,0,fish_01,003473765342,15242
fish_image\fish_01\fish_003473765342_19778.png,0,fish_01,003473765342,19778
fish_image\fish_01\fish_003473765342_26396.png,0,fish_01,003473765342,26396
fish_image\fish_01\fish_003473775342_17720.png,0,fish_01,003473775342,17720
fish_image\fish_01\fish_003473785342_12359.png,0,fish_01,003473785342,12359
fish_image\fish_01\fish_003473785342_12392.png,0,fish_01,003473785342,12392
fish_image\fish_01\fish_003473785342_12456.png,0,fish_01,003473785342,12456
fish_image\fish_01\fish_003473835342_13964.png,0,fish_01,003473835342,13964
fish_image\fish_01\fish_003473915342_12266.png,0,fish_01,003473915342,12266
fish_image\fish_01\fish_003473915342_12267.png,0,fish_01,003473915342,12267
fish_image\fish_01\fish_003473915342_14344.png,0,fish_01,003473915342,14344
fish_image\fish_01\fish_003473915342_24294.png,0,fish_01,003473915342,24294
fish_image\fish_01\fish_003473935342_15437.png,0,fish_01,003473935342,15437
fish_image\fish_01\fish_003473935342_22163.png,0,fish_01,003473935342,22163
fish_image\fish_01\fish_003473995342_22643.png,0,fish_01,003473995342,22643
fish_image\fish_01\fish_003473995342_26677.png,0,fish_01,003473995342,26677
fish_image\fish_01\fish_003474015342_12966.png,0,fish_01,003474015342,12966
fish_image\fish_01\fish_003474015342_26680.png,0,fish_01,003474015342,26680
fish_image\fish_01\fish_003474025342_12245.png,0,fish_01,003474025342,12245
fish_image\fish_01\fish_003474025342_12246.png,0,fish_01,003474025342,12246
fish_image\fish_01\fish_003474025342_12247.png,0,fish_01,003474025342,12247
fish_image\fish_01\fish_003474025342_12248.png,0,fish_01,003474025342,12248
fish_image\fish_01\fish_003474025342_12249.png,0,fish_01,003474025342,12249
fish_image\fish_01\fish_003474025342_12250.png,0,fish_01,003474025342,12250
fish_image\fish_01\fish_003474025342_15643.png,0,fish_01,003474025342,15643
fish_image\fish_01\fish_003474025342_22561.png,0,fish_01,003474025342,22561
fish_image\fish_01\fish_003474045342_15590.png,0,fish_01,003474045342,15590
fish_image\fish_01\fish_003474045342_16803.png,0,fish_01,003474045342,16803
fish_image\fish_01\fish_003474115342_26755.png,0,fish_01,003474115342,26755
fish_image\fish_01\fish_003474125342_22873.png,0,fish_01,003474125342,22873
fish_image\fish_01\fish_003474135342_12354.png,0,fish_01,003474135342,12354
fish_image\fish_01\fish_003474225342_23545.png,0,fish_01,003474225342,23545
fish_image\fish_01\fish_003474285342_12142.png,0,fish_01,003474285342,12142
fish_image\fish_01\fish_003474285342_12351.png,0,fish_01,003474285342,12351
fish_image\fish_01\fish_003474285342_23268.png,0,fish_01,003474285342,23268
fish_image\fish_01\fish_003474445342_12113.png,0,fish_01,003474445342,12113
fish_image\fish_01\fish_003474445342_12114.png,0,fish_01,003474445342,12114
fish_image\fish_01\fish_003474445342_12115.png,0,fish_01,003474445342,12115
fish_image\fish_01\fish_003474445342_12379.png,0,fish_01,003474445342,12379
fish_image\fish_01\fish_003474445342_12612.png,0,fish_01,003474445342,12612
fish_image\fish_01\fish_003474445342_14933.png,0,fish_01,003474445342,14933
fish_image\fish_01\fish_003474445342_17787.png,0,fish_01,003474445342,17787
fish_image\fish_01\fish_003474445342_22108.png,0,fish_01,003474445342,22108
fish_image\fish_01\fish_003474445342_22117.png,0,fish_01,003474445342,22117
fish_image\fish_01\fish_003474445342_22125.png,0,fish_01,003474445342,22125
fish_image\fish_01\fish_003474445342_22134.png,0,fish_01,003474445342,22134
fish_image\fish_01\fish_003474445342_22368.png,0,fish_01,003474445342,22368
fish_image\fish_01\fish_003474445342_22493.png,0,fish_01,003474445342,22493
fish_image\fish_01\fish_003474445342_22590.png,0,fish_01,003474445342,22590
fish_image\fish_01\fish_003474445342_22822.png,0,fish_01,003474445342,22822
fish_image\fish_01\fish_003474445342_23431.png,0,fish_01,003474445342,23431
fish_image\fish_01\fish_003474445342_25352.png,0,fish_01,003474445342,25352
fish_image\fish_01\fish_003474445342_26066.png,0,fish_01,003474445342,26066
fish_image\fish_01\fish_003474445342_26399.png,0,fish_01,003474445342,26399
fish_image\fish_01\fish_003474445342_26652.png,0,fish_01,003474445342,26652
fish_image\fish_01\fish_003474495342_14219.png,0,fish_01,003474495342,14219
